講義名,時間割コード,開講時期,担当教員,開講学部,曜日時限,評価方法
英語演習１ｃ[English Seminar 1c],9005661,秋学期,デ マーロ，アキム[DE MERLO ACHIM],全学教育／教養教育,,"The course adopts a holistic assessment based on rubrics, peer evaluation, and LMS assignments.The class is taught in English according to the Berlitz learning method, including for written communication and learning material.Beyond knowledge sharing, the teacher will interact with the students in order to boost their capacity for oral expression in the English language. Therefore, the course uses an interactive approach and follows the Content and Language Integrated Learning (CLIL) methodology. Students should be ready to answer teacher questions addressed individually. As a result of the interactive approach, students will earn plus (+) or minus (–) in the recording marks.Arriving late to class creates disruption for both the teacher and other students. Late arrival or early departure: more than 10 minutes late =1 lateness registered as a minus (–) in the personal marks; 3 latenesses= 1 unjustified absence; more than 30 minutes late = no entry; it is an absence!NOTE: Submission of the Shopping Week report counts as ATTENDANCE (not homework) for Week 1. Students who fail to submit the Shopping Week report will be counted as absent for Week 1.Overall course evaluation:Homework and class preparation; this includes the portfolio of handwritten note-taking during class*: (25%)Class participation in team discussions (25%)Public speaking/oral communication related to PBL1 and PBL2 (25%)Final test: the final assessment is a questions-based test that needs to be achieved with a minimum of 60% (e.g., 10 questions/6 correct answers) (25%)*The portfolio is handed over to the teacher for evaluation during the final test (class 16).Policy on plagiarism and AI-assisted translationAll submissions in this course (homework, final report, etc.) must be completely your own work and made specifically for this course.The following rules apply to each piece of work submitted during this course.You MAY NOT include ANY parts that were translated by translation software.You MAY NOT include English that is someone else’s (such as phrases/sentences taken from reference articles), except if you mark it specifically as a quotation and indicate the exact source in a footnote or bibliography/references list.You MAY NOT have it written, checked, or “improved” (in part or in whole) by a native speaker, parent, friend, or anyone else.You MAY NOT use or modify a submission for another course for use in this course. For example, you may not modify an essay from English Writing to make it into a speech in your English Presentations class.You MAY use grammar-checking software (Microsoft Word, Grammarly, etc.) if your class instructor explicitly allows it at the time the assignment is given. However, you must (1) include a statement saying you used grammar-checking software, and (2) submit both your original (pre-checked) version and the finished (checked) version.Breaking any of the above rules will cause you to automatically receive a failing grade for the course.In the case of final reports or exams, further disciplinary action may also apply, in line with the policies established by individual faculties."
英語演習１ｃ[English Seminar 1c],9005662,春学期,"新井 良雄, 坂本 文子, キャノン タラ, 安山 秀盛[ARAI YOSHIO, SAKAMOTO AYAKO, CANNON TARA, YASUYAMA HIDEMORI]",全学教育／教養教育,,授業メモの作成 (40%): それぞれの授業の内容について手書きでメモを取る（メモは日本語でも英語でもよい）。講義終了後に、作成したメモを写真撮影し、LMS経由で提出する。授業の予習、復習 (40%):学期中、以下のような活動を課題として行う。- 講義トピックに関連するオンライン動画のディクテーションを行う。- 講義トピックに関連する動画や記事・文献等を要約したり、理解を確認する質問に答えたりする。- 講義に関連した自主的なリサーチを行う。- 講義についての質問を提出する。　　　　　- 講義やその他の関連する情報についてオンラインでコメント投稿を行う。最終レポート (20%):Part 1: 　行われた講義の中から2つのトピックを選び、内容を英語で要約する。Part 2: 　Part 1で取り上げたトピックとは重ならないように、行われた講義の中のトピック、もしくは講義で取り上げられた関連するトピックを1つ選び、英語もしくは日本語で、さらに掘り下げたリサーチを行う。リサーチは適切に文献を参照して行いその内容を英語で要約する。
英語演習１ｃ[English Seminar 1c],9005662,春学期,"新井 良雄, 坂本 文子, キャノン タラ, 安山 秀盛[ARAI YOSHIO, SAKAMOTO AYAKO, CANNON TARA, YASUYAMA HIDEMORI]",全学教育／教養教育,,"Class Notes Creation (40%)Take handwritten notes on the content of each class (notes can be in Japanese or English). After each lecture, take a photo of the notes and submit them via the LMS.Class Preparation and Review (40%)Throughout the semester, the following activities will be assigned as tasks:•　　 Perform dictation exercises using online videos related to the lecture topics.•　　 Summarize videos, articles, or literature related to the lecture topics, or answer comprehension questions.•　　 Conduct independent research related to the lecture topics.•　　 Submit questions about the lecture.•　　 Post comments online regarding the lecture or other related information.Final Report (20%)Part 1: Select two topics from the lectures conducted during the course and summarize their content in English.Part 2: Choose one topic from the lectures or a related topic covered during the course that is different from those in Part 1. Conduct in-depth research on the topic in either English or Japanese, referencing appropriate sources, and summarize the findings in English."
英語演習２ａ[English Seminar 2a],9005701,春学期,キャノン タラ[CANNON TARA],全学教育／教養教育,,"The final grade will be calculated as follows.- regular study activities (85%)- final report (15%)To pass the course, students must receive a score of at least 60% on the final report AND at least 60% as their total score."
英語演習２ｂ[English Seminar 2b],9005702,春学期,キャノン タラ[CANNON TARA],全学教育／教養教育,,"The final grade will be calculated as follows.- regular study activities (85%)- final report (15%)To pass the course, students must receive a score of at least 60% on the final report AND at least 60% as their total score."
英語演習２ａ[English Seminar 2a],9005703,秋学期,キャノン タラ[CANNON TARA],全学教育／教養教育,,"The final grade will be calculated as follows.- regular study activities (85%)- final report (15%)To pass the course, students must receive a score of at least 60% on the final report AND at least 60% as their total score."
英語演習２ｂ[English Seminar 2b],9005704,秋学期,キャノン タラ[CANNON TARA],全学教育／教養教育,,"The final grade will be calculated as follows.- regular study activities (85%)- final report (15%)To pass the course, students must receive a score of at least 60% on the final report AND at least 60% as their total score."
TOEFL iBT スピーキング対策演習[TOEFL iBT Speaking Test Preparation Seminar],9005751,春学期,キャノン タラ[CANNON TARA],全学教育／教養教育,,"Attendance and participation 40%, homework 40%, final exam 20%.  Students must attend more than two-thirds of all class time to sit the final exam.  Students must take and pass the final exam in order to receive a passing grade for the course.Policy on plagiarism and AI-assisted translationAll submissions in this course (homework, final report, etc.) must be completely your own work and made specifically for this course.The following rules apply to each piece of work submitted during this course.- You MAY NOT include ANY parts that were translated by translation software.- You MAY NOT include English that is someone else’s (such as phrases/sentences taken from reference articles), except if you mark it specifically as a quotation and indicate the exact source in a footnote or bibliography/references list.- You MAY NOT have it written, checked, or “improved” (in part or in whole) by a native speaker, parent, friend, or anyone else.- You MAY NOT use or modify a submission for another course for use in this course. For example, you may not modify an essay from English Writing to make it into a speech in your English Presentations class.- You MAY use grammar-checking software (Microsoft Word, Grammarly, etc.) if your class instructor explicitly allows it at the time the assignment is given. However, you must (1) include a statement saying you used grammar-checking software, and (2) submit both your original (pre-checked) version and the finished (checked) version.Breaking any of the above rules will cause you to automatically receive a failing grade for the course.In the case of final reports or exams, further disciplinary action may also apply, in line with the policies established by individual faculties."
ドイツ語実習１[Basic German 1],9006001,春学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,成績評価基準　　授業への積極的参加度 30％　期末テスト 70％
ドイツ語実習１[Basic German 1],9006002,春学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Oral and written test (final exam): 40%"
ドイツ語実習１[Basic German 1],9006003,春学期,"マテ―イ，スザンネ[MATTHAEI,SUSANNE]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (ﬁnal exam): 40%"
ドイツ語実習１[Basic German 1],9006004,春学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,成績評価基準　　授業への積極的参加度 30％　期末テスト 70％
ドイツ語実習１[Basic German 1],9006005,春学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Oral and written test (final exam): 40%"
ドイツ語実習１[Basic German 1],9006006,春学期,"マテ―イ，スザンネ[MATTHAEI,SUSANNE]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (ﬁnal exam): 40%"
ドイツ語実習１[Basic German 1],9006007,春学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,成績評価基準　　授業への積極的参加度 30％　期末テスト 70％
ドイツ語実習１[Basic German 1],9006008,春学期,伊藤 恵子[ITOU KEIKO],全学教育／教養教育,,学期末に行う到達度確認テスト80%、授業内小テスト20%として評価する。
ドイツ語実習１[Basic German 1],9006009,春学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Oral and written test (final exam): 40%"
ドイツ語実習１[Basic German 1],9006010,春学期,小島 雅史[KOJIMA MASASHI],全学教育／教養教育,,成績評価基準　成績評価基準　授業への能動的な参加度　30%　（宿題／予習・復習／パートナー練習／文法や発音などに関する質問など）　小テスト　20％　期末テスト50％
ドイツ語実習１[Basic German 1],9006011,春学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,成績評価基準　　授業への積極的参加度 30％　期末テスト 70％
ドイツ語実習１[Basic German 1],9006012,春学期,伊藤 恵子[ITOU KEIKO],全学教育／教養教育,,学期末に行う到達度確認テスト80%、授業内小テスト20%として評価する。
ドイツ語実習１[Basic German 1],9006013,春学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Oral and written test (final exam): 40%"
ドイツ語実習１[Basic German 1],9006014,春学期,小島 雅史[KOJIMA MASASHI],全学教育／教養教育,,成績評価基準　成績評価基準　授業への能動的な参加度　30%　（宿題／予習・復習／パートナー練習／文法や発音などに関する質問など）　小テスト　20％　期末テスト50％
ドイツ語実習２[Basic German 2],9006051,秋学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,授業への積極的参加度 30％　期末テスト 70％
ドイツ語実習２[Basic German 2],9006052,秋学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (final exam): 40%"
ドイツ語実習２[Basic German 2],9006053,秋学期,"マテ―イ，スザンネ[MATTHAEI,SUSANNE]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (ﬁnal exam): 40%"
ドイツ語実習２[Basic German 2],9006054,秋学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,授業への積極的参加度 30％　期末テスト 70％
ドイツ語実習２[Basic German 2],9006055,秋学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (final exam): 40%"
ドイツ語実習２[Basic German 2],9006056,秋学期,"マテ―イ，スザンネ[MATTHAEI,SUSANNE]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (ﬁnal exam): 40%"
ドイツ語実習２[Basic German 2],9006057,秋学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,授業への積極的参加度 30％　期末テスト 70％
ドイツ語実習２[Basic German 2],9006058,秋学期,伊藤 恵子[ITOU KEIKO],全学教育／教養教育,,中間と期末に行う到達度確認テスト各50％として評価する。
ドイツ語実習２[Basic German 2],9006059,秋学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (final exam): 40%"
ドイツ語実習２[Basic German 2],9006060,秋学期,小島 雅史[KOJIMA MASASHI],全学教育／教養教育,,成績評価基準　授業への能動的な参加度　30%　（宿題／予習・復習／パートナー練習／文法や発音などに関する質問など）　小テスト　20％　期末テスト50％
ドイツ語実習２[Basic German 2],9006061,秋学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,授業への積極的参加度 30％　期末テスト 70％
ドイツ語実習２[Basic German 2],9006062,秋学期,伊藤 恵子[ITOU KEIKO],全学教育／教養教育,,中間と期末に行う到達度確認テスト各50％として評価する。
ドイツ語実習２[Basic German 2],9006063,秋学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (final exam): 40%"
ドイツ語実習２[Basic German 2],9006064,秋学期,小島 雅史[KOJIMA MASASHI],全学教育／教養教育,,成績評価基準　授業への能動的な参加度　30%　（宿題／予習・復習／パートナー練習／文法や発音などに関する質問など）　小テスト　20％　期末テスト50％
ドイツ語演習[German-language seminar],9006101,春学期,満留 伸一郎[MITSUDOME SHINICHIRO],全学教育／教養教育,,課題、授業への積極的な参加５０％、期末課題５０％
ドイツ語演習[German-language seminar],9006102,春学期,小宮 正安[KOMIYA MASAYASU],全学教育／教養教育,,毎回の授業での発表（40パーセント）、小テスト（30パーセント）、期末テスト（30パーセント）
ドイツ語演習[German-language seminar],9006103,秋学期,"ブライナー，マティアス[BREINER,MATTHIAS]",全学教育／教養教育,,"Participation in the class, short-tests, homework: 60%Written and Oral exam (final exam): 40%"
ドイツ語発展演習[Advanced German-language seminar],9006151,秋学期,小宮 正安[KOMIYA MASAYASU],全学教育／教養教育,,毎回の授業での発表（40パーセント）、小テスト（30パーセント）、期末テスト（30パーセント）
フランス語実習１[Basic French 1],9006301,春学期,カルパントラ・ファビアン[ KARUPANTORA･FUABIAN],全学教育／教養教育,,口頭試験：100％。無断欠席は4回を限度とする。
フランス語実習１[Basic French 1],9006302,春学期,グザヴィエ ビュロー[XAVIER BUREAU],全学教育／教養教育,,平常点で授業への参加の積極性 : 40%課題 : 60%
フランス語実習１[Basic French 1],9006303,春学期,長谷川 秀樹[HASEGAWA HIDEKI],全学教育／教養教育,,①各宿題のパフォーマンス（1回につき５点までの加点。未提出や部分回答・不完全回答、Chat GPTや翻訳AI/Google等のコピー回答、詳細は授業で説明するが、その他の違反回答は減点する）。なお宿題は、当該授業を無断欠席した場合は提出できない（宿題未提出扱いとする）。②授業中における板書もしくは口頭での回答（1回につき１〜３点）③期末試験（100点満点）A）①〜③の合算B）テストの点数のみAとBのいずれか高得点の方を評価点とします。仏検やDELF/DALFの出願により加点する場合があります。なお上記は、対面方式での評価方法です。全面遠隔方式となった場合は、改めて各履修者に新たな評価方法を連絡します。「秀」は全履修者の上位概ね10％まで、「優」は同概ね40％（「秀」に該当する者がない場合は概ね30％）までとします。
フランス語実習１[Basic French 1],9006304,春学期,小溝 佳代子[KOMIZO KAYOKO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習１[Basic French 1],9006305,春学期,鈴木 重周[SUZUKI SHIGECHIKA],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習１[Basic French 1],9006306,春学期,岡村 正太郎[OKAMURA SHOTARO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習１[Basic French 1],9006307,春学期,小溝 佳代子[KOMIZO KAYOKO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習１[Basic French 1],9006308,春学期,小溝 佳代子[KOMIZO KAYOKO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習１[Basic French 1],9006309,春学期,鈴木 重周[SUZUKI SHIGECHIKA],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習１[Basic French 1],9006310,春学期,岡村 正太郎[OKAMURA SHOTARO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習１[Basic French 1],9006311,春学期,小溝 佳代子[KOMIZO KAYOKO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習２[Basic French 2],9006351,秋学期,カルパントラ・ファビアン[ KARUPANTORA･FUABIAN],全学教育／教養教育,,口頭試験：100％。無断欠席は4回を限度とする。
フランス語実習２[Basic French 2],9006352,秋学期,グザヴィエ ビュロー[XAVIER BUREAU],全学教育／教養教育,,授業への参加の積極性 : 40%宿題 : 60%
フランス語実習２[Basic French 2],9006353,秋学期,長谷川 秀樹[HASEGAWA HIDEKI],全学教育／教養教育,,合格および不合格（単位不可）は、以下のAまたはBにて判定する。A 期末試験のみB 期末試験+宿題点＋授業中の解答（板書）点Aによる「60」以上ならば単位合格（単位付与）。評価は「秀」「優」「良」「可」のいずれかとし、それはBにて判定する。Aでは「60」に満たないが、Bでは「60」以上となる場合→単位付与（合格）するが、グレード評価は「可」（「良」以上にはならない）AでもBでも「60」に満たない場合は、単位「不可」「秀」は履修者全体の上位10％まで、「優」は同40％までとする。ただし、期末試験の得点率が一定以上ない場合は（年度により異なるが概ね「85」以上）、「秀」は誰にも付与しないケースがある。なお、宿題や授業中での加点措置についての詳細は、長谷川秀樹担当の「フランス語実習１」に同じとするので、詳細はそちらを参照されたい。
フランス語実習２[Basic French 2],9006354,秋学期,小溝 佳代子[KOMIZO KAYOKO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習２[Basic French 2],9006355,秋学期,鈴木 重周[SUZUKI SHIGECHIKA],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習２[Basic French 2],9006356,秋学期,岡村 正太郎[OKAMURA SHOTARO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習２[Basic French 2],9006357,秋学期,小溝 佳代子[KOMIZO KAYOKO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習２[Basic French 2],9006358,秋学期,小溝 佳代子[KOMIZO KAYOKO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習２[Basic French 2],9006359,秋学期,鈴木 重周[SUZUKI SHIGECHIKA],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習２[Basic French 2],9006360,秋学期,岡村 正太郎[OKAMURA SHOTARO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語実習２[Basic French 2],9006361,秋学期,小溝 佳代子[KOMIZO KAYOKO],全学教育／教養教育,,各担当教員が定める成績評価の基準を用いる。
フランス語演習[French Seminar],9006401,春学期,グザヴィエ ビュロー[XAVIER BUREAU],全学教育／教養教育,,平常点で授業への参加の積極性 : 40%宿題 : 60%
フランス語演習[French Seminar],9006402,春学期,彦江 智弘[HIKOE TOMOHIRO],全学教育／教養教育,,授業への積極的な参加（60％）＋課題（40％）
フランス語演習[French Seminar],9006403,秋学期,グザヴィエ ビュロー[XAVIER BUREAU],全学教育／教養教育,,平常点で授業への参加の積極性 : 40%宿題 : 60%
フランス語発展演習[Advanced French Seminar],9006451,秋学期,彦江 智弘[HIKOE TOMOHIRO],全学教育／教養教育,,授業への積極的な参加（60％）＋課題（40％）
イスパニア語実習１[Basic Spanish 1],9006601,春学期,"緒方 マルタ, 藤掛 洋子[OGATA MARTA, FUJIKAKE YOKO]",全学教育／教養教育,,１、授業への参加姿勢　10％　　２．小テスト　20％　　３．筆記試験　４0％　　４．スピーキング　３０％
イスパニア語実習１[Basic Spanish 1],9006602,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,- 宿題;出席;授業への参加姿勢: 10%- 小テスト: 30%- 筆記試験: 60%
イスパニア語実習１[Basic Spanish 1],9006602,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,-   Homework; Attendance; Attitude to participate in class: 10%-   Midterm exam: 30%-   Final exam: 60%
イスパニア語実習１[Basic Spanish 1],9006603,春学期,"緒方 マルタ, 藤掛 洋子[OGATA MARTA, FUJIKAKE YOKO]",全学教育／教養教育,,１、授業への参加姿勢　10％　　２．小テスト　20％　　３．筆記試験　４0％　　４．スピーキング　３０％
イスパニア語実習１[Basic Spanish 1],9006604,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,- 宿題;出席;授業への参加姿勢: 10%- 小テスト: 30%- 筆記試験: 60%
イスパニア語実習１[Basic Spanish 1],9006604,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,-   Homework; Attendance; Attitude to participate in class: 10%-   Midterm exam: 30%-   Final exam: 60%
イスパニア語実習１[Basic Spanish 1],9006605,春学期,"モンテロ，ハビエル, 藤掛 洋子[MONTERO JAVIER, FUJIKAKE YOKO]",全学教育／教養教育,,宿題;出席;授業への参加姿勢:10%小テスト: 30%筆記試験:60%
イスパニア語実習１[Basic Spanish 1],9006605,春学期,"モンテロ，ハビエル, 藤掛 洋子[MONTERO JAVIER, FUJIKAKE YOKO]",全学教育／教養教育,,- Homework; Attendance; Attitude to participate in class: 10%- Midterm exam: 30%- Final exam: 60%
イスパニア語実習１[Basic Spanish 1],9006606,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,- 宿題;出席;授業への参加姿勢: 10%- 小テスト: 30%- 筆記試験: 60%
イスパニア語実習１[Basic Spanish 1],9006606,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,-   Homework; Attendance; Attitude to participate in class: 10%-   Midterm exam: 30%-   Final exam: 60%
イスパニア語実習１[Basic Spanish 1],9006607,春学期,"モンテロ，ハビエル, 藤掛 洋子[MONTERO JAVIER, FUJIKAKE YOKO]",全学教育／教養教育,,宿題;出席;授業への参加姿勢:10%小テスト: 30%筆記試験:60%
イスパニア語実習１[Basic Spanish 1],9006607,春学期,"モンテロ，ハビエル, 藤掛 洋子[MONTERO JAVIER, FUJIKAKE YOKO]",全学教育／教養教育,,- Homework; Attendance; Attitude to participate in class: 10%- Midterm exam: 30%- Final exam: 60%
イスパニア語実習１[Basic Spanish 1],9006608,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,- 宿題;出席;授業への参加姿勢: 10%- 小テスト: 30%- 筆記試験: 60%
イスパニア語実習１[Basic Spanish 1],9006608,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,-   Homework; Attendance; Attitude to participate in class: 10%-   Midterm exam: 30%-   Final exam: 60%
イスパニア語実習２[Basic Spanish 2],9006651,秋学期,"緒方 マルタ, 藤掛 洋子[OGATA MARTA, FUJIKAKE YOKO]",全学教育／教養教育,,１、授業への参加姿勢　10％　　２．小テスト　20％　　３．筆記試験　４0％　　４．スピーキング　３０％
イスパニア語実習２[Basic Spanish 2],9006652,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,- 宿題;出席;授業への参加姿勢: 10%- 小テスト:30%- 筆記試験:60%
イスパニア語実習２[Basic Spanish 2],9006652,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,-   Homework; Attendance; Attitude to participate in class: 10%-   Midterm exam: 30%-   Final exam: 60%
イスパニア語実習２[Basic Spanish 2],9006653,秋学期,"緒方 マルタ, 藤掛 洋子[OGATA MARTA, FUJIKAKE YOKO]",全学教育／教養教育,,１、授業への参加姿勢　10％　　２．小テスト　20％　　３．筆記試験　４0％　　４．スピーキング　３０％
イスパニア語実習２[Basic Spanish 2],9006654,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,- 宿題;出席;授業への参加姿勢: 10%- 小テスト:30%- 筆記試験:60%
イスパニア語実習２[Basic Spanish 2],9006654,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,-   Homework; Attendance; Attitude to participate in class: 10%-   Midterm exam: 30%-   Final exam: 60%
イスパニア語実習２[Basic Spanish 2],9006655,秋学期,"モンテロ，ハビエル, 藤掛 洋子[MONTERO JAVIER, FUJIKAKE YOKO]",全学教育／教養教育,,宿題;出席;授業への参加姿勢:10%小テスト: 30%筆記試験:60%
イスパニア語実習２[Basic Spanish 2],9006655,秋学期,"モンテロ，ハビエル, 藤掛 洋子[MONTERO JAVIER, FUJIKAKE YOKO]",全学教育／教養教育,,- Homework; Attendance; Attitude to participate in class: 10%- Midterm exam: 30%- Final exam: 60%
イスパニア語実習２[Basic Spanish 2],9006656,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,- 宿題;出席;授業への参加姿勢: 10%- 小テスト:30%- 筆記試験:60%
イスパニア語実習２[Basic Spanish 2],9006656,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,-   Homework; Attendance; Attitude to participate in class: 10%-   Midterm exam: 30%-   Final exam: 60%
イスパニア語実習２[Basic Spanish 2],9006657,秋学期,"モンテロ，ハビエル, 藤掛 洋子[MONTERO JAVIER, FUJIKAKE YOKO]",全学教育／教養教育,,宿題;出席;授業への参加姿勢:10%小テスト: 30%筆記試験:60%
イスパニア語実習２[Basic Spanish 2],9006657,秋学期,"モンテロ，ハビエル, 藤掛 洋子[MONTERO JAVIER, FUJIKAKE YOKO]",全学教育／教養教育,,- Homework; Attendance; Attitude to participate in class: 10%- Midterm exam: 30%- Final exam: 60%
イスパニア語実習２[Basic Spanish 2],9006658,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,- 宿題;出席;授業への参加姿勢: 10%- 小テスト:30%- 筆記試験:60%
イスパニア語実習２[Basic Spanish 2],9006658,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,-   Homework; Attendance; Attitude to participate in class: 10%-   Midterm exam: 30%-   Final exam: 60%
イスパニア語演習[Spanish Seminar],9006701,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,コースの4つのトピック（プレゼンテーション）の記述と説明の質が評価されます。締切の遵守、授業態度も考慮される。試験がありません。
イスパニア語演習[Spanish Seminar],9006701,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,The quality of writing and presentation of the 4 topics (presentations) of the course will be evaluated.Compliance with the deadlines for submitting the work and the attitude in class will also be taken into account.There is no exam.
イスパニア語演習[Spanish Seminar],9006702,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,コースの4つのトピック（プレゼンテーション）の記述と説明の質が評価されます。締切の遵守、授業態度も考慮される。試験がありません。
イスパニア語演習[Spanish Seminar],9006702,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,The quality of writing and presentation of the 4 topics (presentations) of the course will be evaluated.Compliance with the deadlines for submitting the work and the attitude in class will also be taken into account.There is no exam.
イスパニア語発展演習[Advanced Spanish Seminar],9006751,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,コースの4つのトピック（プレゼンテーション）の記述と説明の質が評価されます。締切の遵守、授業態度も考慮される。試験がありません。
イスパニア語発展演習[Advanced Spanish Seminar],9006751,春学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,The quality of writing and presentation of the 4 topics (presentations) of the course will be evaluated.Compliance with the deadlines for submitting the work and the attitude in class will also be taken into account.There is no exam.
イスパニア語発展演習[Advanced Spanish Seminar],9006752,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,コースの4つのトピック（プレゼンテーション）の記述と説明の質が評価されます。締切の遵守、授業態度も考慮される。試験がありません。
イスパニア語発展演習[Advanced Spanish Seminar],9006752,秋学期,"パティーニョ，イスマエル, 藤掛 洋子[PATINO,ISMAEL, FUJIKAKE YOKO]",全学教育／教養教育,,The quality of writing and presentation of the 4 topics (presentations) of the course will be evaluated.Compliance with the deadlines for submitting the work and the attitude in class will also be taken into account.There is no exam.
